Year,Month,CTI,SOI,PDO,NAO,AMO,IOD,AO,QBO,EP,CP,PNA,AAO
1987,2,1.17,-1.41,1.75,-0.8,-0.203,-0.06,-1.0169,-0.84,0.476,0.754,0.89,-0.708
1987,3,1.05,-2.03,2.1,0,-0.018,-0.01,-1.4262,-1.14,0.744,0.377,1.23,-0.133
1987,4,1.1,-2.69,2.16,1.1,0.044,0.23,0.52288,-1.32,0.952,0.0936,1.79,-0.286
1987,5,1.24,-2.12,1.85,-2.5,0.083,0.39,0.36696,-1.5,1.17,0.0948,-0.32,0.039
1987,6,1.17,-2.69,0.73,-2,0.218,0.11,-0.72204,-1.38,0.453,0.759,0.28,-0.702
1987,7,1.27,-1.82,2.01,0,0.294,-0.15,-0.30804,-0.59,0.816,0.981,0.1,-1.531
1987,8,1.34,-1.67,2.83,-4.3,0.294,0.13,-0.84625,0.5,0.74,1.49,-0.12,1.485
1987,9,1.57,-1.13,2.44,0.8,0.209,0.48,0.23583,0.93,0.931,1.52,0.62,-0.799
1987,10,1.23,-0.69,1.36,1.2,0.061,0.42,-0.1295,1.14,0.457,1.12,0.53,0.455
1987,11,1.02,-0.07,1.47,-0.1,-0.055,0.22,-0.35702,1.07,0.189,1.45,1.16,1.06
1987,12,0.935,-0.66,1.27,-2.7,0.058,0.26,-0.32524,0.93,0.276,1.5,-0.04,0.272
1988,1,0.388,-0.31,0.93,1.3,-0.027,0.32,0.85247,0.79,-0.227,1.71,0.52,-0.612
1988,2,0.186,-0.65,1.24,0.1,-0.102,0.11,-0.66696,0.58,-0.662,1.09,0.86,0.551
1988,3,-0.0833,0.13,1.42,0.9,0.004,-0.07,-0.068876,0.5,-0.626,1.39,1.01,-0.219
1988,4,-0.457,-0.03,0.94,-2.9,0.065,-0.02,-0.47786,0.53,-0.636,1.01,1,-0.077
1988,5,-1.25,1.09,1.2,-0.1,0.151,-0.12,-0.77572,0.57,-0.814,0.395,0.45,-0.749
1988,6,-1.56,-0.2,0.74,0.2,0.178,-0.41,0.15379,0.4,-1.27,-0.447,0.82,-1.055
1988,7,-1.35,1.17,0.64,2,0.122,-0.33,-0.1066,0.23,-1.46,-0.738,0.24,0.576
1988,8,-0.94,1.36,0.19,2.9,0.004,0.01,0.31645,0.33,-1.44,-0.317,0.03,-0.745
1988,9,-0.567,1.92,-0.37,0.9,-0.083,-0.05,1.0224,0.26,-0.777,-0.303,-0.15,-0.689
1988,10,-1.04,1.35,-0.1,-2.2,-0.159,-0.24,0.055674,0.25,0.0456,-1.42,0.85,-2.314
1988,11,-1.06,1.92,-0.02,-2.6,-0.135,0.01,0.3346,0.25,0.119,-2.01,-0.8,0.401
1988,12,-1.08,1.09,-0.43,0.6,-0.152,0.31,2.0006,0.04,0.182,-2.16,0.03,1.074
1989,1,-0.854,1.31,-0.95,3.2,-0.209,0.17,3.6154,-0.08,0.817,-2.54,-1.51,0.618
1989,2,-0.546,0.8,-1.02,4.1,-0.145,-0.01,3.5994,-0.21,1.25,-2.35,-2.17,0.849
1989,3,-0.811,0.59,-0.83,4.2,-0.241,0.11,1.7389,-0.11,0.418,-1.56,-0.55,0.632
1989,4,-0.668,2.18,-0.32,0.8,-0.278,0.2,-0.30631,-0.16,0.372,-1.02,0.11,-0.573
1989,5,-0.325,1.45,0.47,1.1,-0.135,-0.04,0.83828,-0.31,-0.385,0.106,-0.84,2.691
1989,6,-0.17,0.81,0.36,-1.1,0.102,-0.35,0.28581,-0.4,0.28,0.34,-0.01,1.995
1989,7,-0.581,0.95,0.83,-0.9,0.189,-0.41,0.95895,-0.58,-0.11,-0.0399,0.07,1.458
1989,8,-0.319,-0.82,0.09,4.3,0.124,-0.25,0.64651,-0.84,0.0098,-0.643,0.18,-0.132
1989,9,-0.153,0.52,0.05,0.6,-0.083,-0.13,0.87036,-1.09,-0.517,-0.03,0.03,-0.121
1989,10,-0.177,0.61,-0.12,1.6,-0.112,-0.25,0.79848,-1.36,-0.384,-0.111,-0.74,0.136
1989,11,-0.271,-0.38,-0.5,-1.9,-0.138,-0.29,0.15347,-1.24,-0.155,-0.156,-0.66,0.572
1989,12,-0.286,-0.62,-0.21,-3.8,-0.141,-0.01,-0.35177,-0.86,-0.734,0.378,1.15,-0.445
1990,1,-0.135,-0.21,-0.3,4.3,-0.287,0.13,1.3503,-0.55,-0.94,0.551,-1.15,-0.352
1990,2,0.13,-1.79,-0.65,4.7,-0.15,-0.04,3.415,-0.47,-0.442,0.439,-2.25,1.151
1990,3,0.0321,-1.09,-0.62,2.9,-0.167,-0.07,3.553,0.1,-0.911,0.78,0.4,0.414
1990,4,-0.149,-0.01,0.27,3.8,-0.106,0.03,1.9134,0.46,-0.703,1.1,0.5,-1.879
1990,5,0.293,1.41,0.44,-2.8,-0.047,-0.15,1.213,1.06,-0.305,0.846,-0.45,-1.803
1990,6,-0.0109,-0.07,0.44,1.3,-0.045,-0.31,0.23162,1.42,-0.569,0.722,-0.51,0.093
1990,7,-0.00855,0.57,0.27,0.4,-0.01,-0.19,-0.17779,1.57,-0.832,1.15,0.33,-1.215
1990,8,0.23,-0.71,0.11,1.6,0.064,-0.08,-0.03149,1.57,-0.898,1.2,0.2,0.466
1990,9,0.168,-0.78,0.38,-0.6,0.158,-0.1,-0.17569,1.52,-0.93,1.16,0.67,1.482
1990,10,0.177,-0.17,-0.69,1,0.124,-0.12,0.47368,1.39,-1.56,1.54,-1.4,0.139
1990,11,-0.0228,-0.68,-1.69,-1.7,-0.042,-0.1,0.39034,1.25,-1.73,1.29,-1.87,-0.359
1990,12,-0.163,-0.38,-2.23,1.5,-0.024,0.1,1.4257,1.11,-1.7,1.64,-2.35,-0.312
1991,1,0.195,0.45,-2.02,1,-0.184,0.23,1.1711,0.87,-1.54,1.85,-0.54,0.869
1991,2,0.018,-0.06,-1.19,0.5,-0.106,0.02,-0.093467,0.77,-1.26,1.31,1.25,-0.852
1991,3,0.0234,-1.35,-0.74,-0.1,-0.058,0.06,-0.35693,0.75,-0.887,0.832,-1.43,0.522
1991,4,-0.00761,-1.55,-1.01,1.3,-0.122,0.56,0.59098,0.87,-0.965,1.52,0.27,-0.639
1991,5,0.498,-1.74,-0.51,0.4,-0.142,0.69,0.60049,0.44,-0.697,1.3,-0.41,-0.539
1991,6,0.815,-0.79,-1.47,-1.2,-0.118,0.24,-0.26836,0.09,-0.0621,1.44,-0.62,-1.155
1991,7,0.662,-0.07,-0.1,-1.5,-0.096,-0.08,-0.073682,-0.3,0.183,1.38,0.01,-1.22
1991,8,0.555,-1.07,0.36,3.1,-0.098,-0.03,0.97228,-0.65,-0.474,1.14,0.32,0.036
1991,9,0.456,-1.64,0.65,-0.5,-0.026,0.16,-0.034363,-0.69,-0.562,0.797,0.67,-0.513
1991,10,0.971,-1.55,0.49,-0.8,-0.251,0.32,-0.37311,-0.62,-0.519,1.02,-0.87,-0.623
1991,11,1.12,-0.77,0.42,2.4,-0.25,0.32,0.53201,-0.69,-0.348,1.38,0.49,-0.804
1991,12,1.39,-2.02,0.09,0.2,-0.203,0.22,2.0426,-0.79,-0.279,1.41,-0.07,-2.067
1992,1,1.51,-2.85,0.05,-1.4,-0.18,-0.03,1.6378,-0.98,0.25,1.63,2.2,0.073
1992,2,1.43,-1.05,0.31,2.7,-0.084,-0.48,1.7644,-1.09,0.144,1.33,0.66,-1.627
1992,3,1.09,-2.85,0.67,2.4,-0.082,-0.57,1.3805,-1.35,0.465,0.737,1.95,-1.01
1992,4,1.09,-2.06,0.75,2.1,-0.174,-0.22,-0.67766,-1.45,1.1,0.211,1.07,-0.439
1992,5,1.11,0.06,1.54,0.9,-0.212,-0.18,1.4057,-1.17,1.22,0.386,0.18,-2.032
1992,6,0.48,-1.82,1.26,-0.4,-0.14,-0.42,-0.23601,-0.88,0.344,1.01,0.83,-2.193
1992,7,0.341,-0.63,1.9,0.5,-0.209,-0.33,0.27326,-0.43,-0.744,1.19,-0.39,-0.566
1992,8,0.112,-0.01,1.44,3.8,-0.371,-0.26,0.54848,0.16,-0.693,0.967,0.26,-0.35
1992,9,0.176,0.06,0.83,-0.2,-0.359,-0.39,-0.66861,0.55,-0.498,0.627,-1.19,0.435
1992,10,-0.0389,-2.03,0.93,-2.3,-0.29,-0.26,-0.42636,0.7,-0.586,0.427,0.32,-0.319
1992,11,0.137,-0.84,0.93,3.8,-0.324,-0.08,0.86222,0.83,-0.576,0.47,0.38,0.122
1992,12,0.238,-0.71,0.53,1.7,-0.275,-0.05,1.8095,0.91,-0.888,0.785,-2.12,0.244
1993,1,0.234,-0.93,0.05,3.2,-0.23,0.1,4.0607,0.94,-0.421,1.24,-0.57,-2.021
1993,2,0.392,-0.96,0.19,-0.1,-0.177,0.1,1.1205,0.96,0.667,0.905,0.96,0.437
1993,3,0.501,-1.13,0.76,1.7,-0.234,-0.16,1.3329,0.95,0.558,0.641,1.69,-0.378
1993,4,0.854,-2.29,1.21,1.8,-0.164,0,-0.26952,1.02,1.02,0.452,1.65,0.087
1993,5,1.02,-0.59,2.13,-4.3,-0.154,0.32,-1.4837,1.23,1.42,0.678,0.96,1.26
1993,6,0.919,-2.18,2.34,-0.4,-0.172,0.12,-0.60343,0.9,0.574,0.297,0.14,1.218
1993,7,0.702,-1.06,2.35,-0.8,-0.267,-0.12,-0.50822,0.58,0.292,0.415,-0.72,1.957
1993,8,0.597,-1.73,2.69,-0.2,-0.219,-0.04,-0.33687,0.45,0.118,0.397,0.14,1.083
1993,9,0.796,-0.78,1.56,-5.1,-0.155,-0.13,-0.35492,0.36,-0.425,0.612,-0.45,1.061
1993,10,0.757,-1.57,1.41,-0.5,-0.233,-0.26,-0.55213,0.05,0.213,0.385,0.24,0.748
1993,11,0.692,-0.13,1.24,3.7,-0.309,-0.05,1.3325,-0.16,-0.345,0.604,-1.05,0.324
1993,12,0.439,0.07,1.07,3,-0.284,0.12,-0.0659,-0.25,-0.672,1.13,1.18,1.028
1994,1,0.253,-0.25,1.21,2.3,-0.287,0,-0.13779,-0.47,-0.424,0.989,0.35,0.723
1994,2,-0.0245,-0.06,0.59,-0.4,-0.299,-0.1,-0.48414,-0.72,-0.454,0.814,-1.99,1.157
1994,3,-0.0422,-1.35,0.8,5.5,-0.269,0.08,2.0274,-0.9,-1.04,1.42,0.59,0.693
1994,4,-0.0962,-2.63,1.05,1.3,-0.191,0.4,0.1653,-1.2,-1.42,1.95,0.3,-0.052
1994,5,0.156,-1.26,1.23,-0.5,-0.197,0.53,0.037404,-1.34,-1.07,1.83,0.58,-0.153
1994,6,0.285,-1.46,0.46,3.4,-0.212,0.41,1.4461,-1.51,-1.1,1.74,-0.44,-1.682
1994,7,0.107,-1.7,0.06,2.3,-0.222,0.41,0.49702,-1.79,-1.9,1.86,0.04,-0.492
1994,8,0.413,-2.03,-0.79,-1.3,-0.226,0.67,0.88986,-1.66,-2.27,1.9,0.11,1.91
1994,9,0.622,-1.7,-1.36,-0.7,-0.143,0.87,-0.0088908,-1.1,-1.44,1.31,0.37,-0.947
1994,10,0.876,-1.58,-1.32,-1.5,-0.05,0.71,0.079814,-0.46,-0.478,1.04,-0.22,-0.578
1994,11,1.08,-0.81,-1.96,0.8,-0.01,0.21,1.8686,0.29,-0.434,1.68,-2.68,-0.793
1994,12,0.92,-1.41,-1.79,2.4,-0.081,-0.2,1.1707,0.72,-0.598,1.32,0.65,0.933
1995,1,0.77,-0.51,-0.49,1.9,-0.053,-0.15,0.54331,0.84,-0.449,0.997,2.15,1.448
1995,2,0.65,-0.35,0.46,3.1,-0.031,0.07,1.7877,0.73,-1.09,1.4,0.51,0.533
1995,3,0.104,0.24,0.75,2.2,0.025,0.08,0.5307,0.74,-1.67,1.86,0.5,-0.154
1995,4,-0.14,-1.72,0.83,-2.6,0.085,0,-0.98998,0.96,-2.08,2.32,0.14,0.649
1995,5,-0.264,-0.91,1.46,-0.9,0.28,-0.13,-0.8418,1.35,-2,1.54,0.45,1.397
1995,6,-0.133,-0.31,1.27,-2.9,0.373,-0.32,-0.061635,1.64,-1.28,1.42,0.91,-0.802
1995,7,-0.271,0.44,1.71,-0.9,0.323,-0.29,-0.10993,1.5,-0.91,1.17,-0.2,-3.01
1995,8,-0.451,-0.11,0.21,-0.8,0.192,-0.09,0.65291,1.32,-1.55,0.449,-0.9,-0.696
1995,9,-0.503,0.28,1.16,-0.1,0.063,-0.09,-0.25123,1.02,-1.29,-0.111,1.07,1.173
1995,10,-0.631,-0.34,0.47,0.3,0.111,-0.25,-0.036425,0.66,-1.1,-0.138,-0.65,-0.057
1995,11,-0.761,-0.02,-0.28,-4.5,0.136,-0.18,-0.43184,0.24,-0.849,-0.376,0.11,0.143
1995,12,-0.685,-0.72,0.16,-5.2,0.051,0.2,-1.468,-0.14,-0.9,0.31,1.58,1.47
1996,1,-0.542,0.82,0.59,-2,-0.001,0.5,-0.60623,-0.31,-0.664,0.109,-0.66,0.332
1996,2,-0.663,-0.02,0.75,0.8,-0.023,0.39,0.77515,-0.48,-0.0674,-0.147,-0.23,-0.525
1996,3,-0.507,0.53,1.01,-3.2,-0.049,0.07,-1.1138,-0.79,0.0239,-0.2,0.21,0.543
1996,4,-0.638,0.91,1.46,-0.9,0.018,0.01,-1.4157,-0.91,-1.02,1.08,1.49,0.115
1996,5,-0.439,0.46,2.18,-2.3,-0.056,-0.01,-0.30177,-1.08,-1,0.868,-0.5,0.983
1996,6,-0.41,1.6,1.1,0.9,-0.115,-0.34,0.35585,-1.02,-1.1,1.35,-0.33,-0.252
1996,7,-0.239,0.7,0.77,1.9,-0.096,-0.65,0.74744,-1.4,-0.968,1,-0.01,0.021
1996,8,-0.324,0.33,-0.14,0.9,0,-0.67,0.24471,-1.56,-0.929,0.806,-0.04,-1.502
1996,9,-0.349,0.66,0.24,-0.6,0.007,-0.76,-1.116,-1.67,-0.697,0.246,-0.18,-1.314
1996,10,-0.389,0.26,-0.33,2.6,-0.136,-0.98,-0.070908,-1.53,-0.947,0.521,-0.63,0.966
1996,11,-0.398,-0.21,0.09,0.4,-0.165,-0.84,0.16669,-1.16,-1.31,0.835,-0.44,-1.667
1996,12,-0.708,0.71,-0.03,-5.1,-0.146,-0.28,-1.5269,-0.56,-1.84,0.608,-0.99,-0.023
1997,1,-0.438,0.29,0.23,-3.1,-0.082,0.17,0.35168,-0.13,-1.78,0.406,0.93,0.369
1997,2,-0.289,1.21,0.28,4.8,-0.027,0.22,2.5252,0.24,-1.51,-0.297,0.09,-0.244
1997,3,-0.0838,-1.09,0.65,1.6,0.014,0.12,1.2979,0.39,-0.791,-0.305,-0.67,0.701
1997,4,0.341,-1.55,1.05,-2.1,0.016,0.03,0.51139,0.75,-0.984,-0.0251,1.19,-0.458
1997,5,0.959,-2.41,1.83,-2.5,0.049,-0.12,-0.94963,1.15,0.63,-0.281,0.19,1.028
1997,6,1.15,-3.02,2.76,-3.9,0.017,-0.19,-0.79627,1.56,2.15,-0.406,0.58,-0.458
1997,7,1.63,-0.91,2.35,1.4,0.069,-0.04,-0.21877,1.74,2.86,-0.353,0.13,0.78
1997,8,1.96,-2.31,2.79,1.5,0.024,0.17,0.3003,1.47,3.5,-0.26,0.06,0.768
1997,9,2.22,-1.55,2.19,-0.8,0.118,0.49,0.37219,1.43,3.32,0.099,0.56,0.122
1997,10,2.19,-1.69,1.61,-3.3,0.159,0.94,-0.89689,1.3,3.51,0.603,-0.13,-0.595
1997,11,2.53,-1.31,1.12,0.6,0.06,1.09,-0.31072,0.98,3.83,0.127,1.02,-1.905
1997,12,2.35,-1.12,0.67,-0.3,0.14,0.84,0.29112,0.49,4.02,-0.0628,1.37,-0.835
1998,1,2.16,-2.53,0.83,-1,0.139,0.61,-1.5599,0.22,3.47,0.253,1.31,0.413
1998,2,1.61,-1.97,1.56,1.1,0.301,0.3,0.71787,-0.15,2.83,0.243,2.44,0.39
1998,3,1.21,-3.31,2.01,0.4,0.331,-0.19,0.166,-0.38,2.54,-0.361,1.19,0.736
1998,4,0.725,-2.8,1.27,0.6,0.3,-0.22,-0.017488,-0.59,2.77,-1.12,0.59,1.927
1998,5,0.566,0.17,0.7,-0.5,0.393,0.13,0.52217,-0.89,2.86,-1.54,-0.39,-0.038
1998,6,-0.259,1.05,0.4,-1.7,0.498,-0.03,-0.89968,-1.07,2.52,-1.6,-0.92,1.031
1998,7,-0.74,1.49,-0.04,NaN,0.496,-0.49,-0.2559,-1.29,1.9,-1.67,0.39,1.45
1998,8,-0.677,0.83,-0.22,NaN,0.521,-0.51,0.60312,-1.41,1.83,-1.54,0.15,0.904
1998,9,-0.563,1.04,-1.21,NaN,0.421,-0.48,-0.91584,-1.26,1.17,-1.5,0.02,-0.122
1998,10,-1.05,1.01,-1.39,NaN,0.391,-0.74,0.0014078,-1.11,1.28,-1.79,-0.15,0.4
1998,11,-1.28,1.01,-0.52,NaN,0.326,-0.76,-1.3031,-0.77,1.2,-1.39,-0.25,0.817
1998,12,-1.59,1.32,-0.44,NaN,0.288,-0.41,1.5148,-0.18,1.17,-1.77,-0.97,1.435
1999,1,-1.57,1.58,-0.32,NaN,0.06,-0.14,0.40627,0.27,0.962,-1.81,-0.44,0.999
1999,2,-1.22,0.58,-0.66,NaN,0.066,0.03,0.95172,0.41,1.07,-1.7,0.28,0.456
1999,3,-0.903,0.78,-0.33,NaN,0.078,0.2,-1.4661,0.58,1.42,-1.62,0.09,0.18
1999,4,-0.997,2.1,-0.41,NaN,0.061,0.11,0.16456,0.99,0.219,-0.483,-0.53,0.949
1999,5,-0.69,0.44,-0.68,NaN,0.171,-0.2,0.16873,1.36,0.0723,-0.591,-0.51,1.639
1999,6,-0.757,0,-1.3,NaN,0.189,-0.3,0.79429,1.6,0.0594,-0.471,-0.59,-1.325
1999,7,-0.756,0.52,-0.66,NaN,0.207,-0.08,-0.013931,1.64,0.242,-0.843,-0.74,0.316
1999,8,-0.95,-0.03,-0.96,NaN,0.316,0.16,-0.46352,1.54,0.249,-1.22,0.42,0.042
1999,9,-0.744,-0.07,-1.53,NaN,0.194,0.17,0.12481,1.37,-0.516,-1.08,0.21,-0.012
1999,10,-0.98,0.95,-2.23,NaN,0.026,-0.04,-0.25366,1.14,-0.495,-1.27,-0.14,1.653
1999,11,-1.32,1.22,-2.05,NaN,-0.04,-0.19,0.88875,0.85,-0.29,-1.19,0.28,0.901
1999,12,-1.5,1.37,-1.63,NaN,0.024,0,1.0244,0.72,-0.0393,-1.93,0.07,1.784
2000,1,-1.51,0.47,-2,NaN,-0.074,0.23,1.3774,0.53,-0.264,-1.82,-0.92,1.273
2000,2,-1.23,1.24,-0.83,NaN,-0.029,0.21,1.8178,0.45,0.685,-1.58,0.81,0.62
2000,3,-0.815,0.88,0.29,NaN,0.113,0.22,0.037819,0.49,1.29,-1.04,0.87,0.133
2000,4,-0.43,1.76,0.35,NaN,0.051,0.38,-0.25893,0.42,1.66,-1.1,0.3,0.233
2000,5,-0.461,0.42,-0.05,NaN,0.114,0.27,0.98666,0.11,0.954,-1.09,-0.25,1.127
2000,6,-0.582,-0.87,-0.44,NaN,-0.009,0.02,0.55605,-0.22,-0.0024,-0.835,-0.45,0.117
2000,7,-0.517,-0.34,-0.66,NaN,0.081,0.11,-0.58061,-0.53,-0.547,-0.156,-0.26,0.059
2000,8,-0.505,0.48,-1.19,NaN,0.112,0.33,0.13692,-0.7,-0.562,0.359,-0.56,-0.674
2000,9,-0.404,0.97,-1.24,NaN,0.111,0.24,0.57578,-0.81,-0.16,-0.196,-0.38,-1.853
2000,10,-0.609,0.87,-1.3,NaN,-0.031,0.05,0.14915,-0.78,-0.119,-0.527,-0.1,0.347
2000,11,-0.7,2.02,-0.53,NaN,-0.044,0,-1.501,-0.87,-0.507,-0.0189,0.51,-1.537
2000,12,-0.827,0.77,0.52,NaN,-0.118,0.01,-2.2595,-0.87,0.248,-0.211,1.15,-1.29
2001,1,-0.69,0.78,0.6,NaN,-0.118,0.14,-0.26347,-1.07,0.553,-0.518,2.22,-0.471
2001,2,-0.635,1,0.29,NaN,-0.017,0.32,-0.25357,-1.13,1.16,-0.828,-1.48,-0.265
2001,3,-0.406,0.46,0.45,NaN,0.024,0.38,-1.5544,-1.3,1.31,-0.886,0.46,-0.555
2001,4,-0.275,-0.18,-0.31,NaN,-0.003,0.39,0.8714,-1.41,0.743,-0.736,-1.05,0.515
2001,5,-0.288,-0.84,-0.3,NaN,0,0.25,0.4583,-1.53,0.0292,0.456,0.18,-0.262
2001,6,-0.16,-0.19,-0.47,NaN,0.208,-0.2,-0.16819,-1.51,-0.561,0.709,-0.7,0.386
2001,7,-0.0685,-0.27,-1.31,NaN,0.144,-0.48,0.057963,-1.45,-1.1,0.979,-0.43,-0.928
2001,8,-0.179,-1.01,-0.77,NaN,0.187,-0.27,0.59171,-1.22,-1.17,1.43,0.15,0.91
2001,9,-0.108,0.11,-1.37,NaN,0.295,-0.15,-0.55467,-0.72,-1.92,1.4,0.36,1.161
2001,10,-0.253,-0.38,-1.37,NaN,0.261,-0.28,0.45721,-0.51,-1.81,1.27,-1.05,1.277
2001,11,-0.322,0.64,-1.26,NaN,0.165,-0.14,1.3046,0,-2.02,1.1,1.14,0.996
2001,12,-0.485,-1.06,-0.93,NaN,0.223,0.1,-0.95558,0.36,-1.8,1.02,0.13,1.474
2002,1,-0.158,0.2,0.27,NaN,0.191,0.01,1.9649,0.54,-2.01,0.553,-0.71,0.747
2002,2,-0.00813,0.64,-0.64,NaN,0.174,-0.09,1.5188,0.73,-1.31,-0.0451,0.01,1.334
2002,3,-0.0223,-0.81,-0.43,NaN,0.154,0.05,1.1561,0.78,0.0153,-0.229,-2.01,-1.823
2002,4,0.0421,-0.48,-0.32,NaN,0.037,0.08,0.5392,1.14,-0.738,0.14,-1.86,0.165
2002,5,0.21,-1.54,-0.63,NaN,-0.039,-0.03,0.4227,1.28,-0.736,0.543,-0.91,-2.798
2002,6,0.554,-1.02,-0.35,NaN,-0.107,-0.12,0.58953,1.45,-0.712,1.49,0.64,-1.112
2002,7,0.547,-0.7,-0.31,NaN,-0.056,-0.29,NaN,1.37,-1.1,1.67,0.37,-0.591
2002,8,0.642,-1.62,0.6,NaN,0.116,-0.21,NaN,1.41,-0.968,1.08,0.12,-0.099
2002,9,0.952,-0.66,0.43,NaN,0.089,0.33,NaN,1.17,-0.585,0.797,-0.71,-0.864
2002,10,0.904,-0.79,0.42,NaN,0.121,0.65,NaN,1,-0.327,1.04,0.05,-2.564
2002,11,1.28,-0.6,1.51,NaN,0.029,0.3,NaN,0.68,-0.242,1.16,2.06,-0.924
2002,12,1.06,-1.3,2.1,NaN,0.014,-0.08,NaN,0.2,-0.325,1.33,1.34,1.308
2003,1,0.82,-0.3,2.09,NaN,0.06,-0.08,NaN,0.04,-0.55,1.53,2.08,-0.988
2003,2,0.475,-0.9,1.75,NaN,-0.003,0.06,NaN,-0.04,-0.8,1.35,-0.61,-0.357
2003,3,0.295,-0.91,1.51,NaN,0.122,0.16,NaN,-0.25,-0.885,0.931,-0.34,-0.188
2003,4,-0.261,-0.48,1.18,NaN,0.089,0.21,NaN,-0.7,-1.23,0.869,-0.92,0.224
2003,5,-0.624,-0.85,0.89,NaN,0.161,0.22,NaN,-1,-1.68,1.15,-0.5,0.385
2003,6,-0.46,-1.75,0.68,NaN,0.215,0.2,NaN,-1.08,-1.5,1.33,0.11,-0.775
2003,7,-0.153,0.26,0.96,NaN,0.286,0.08,NaN,-1.33,-0.751,1.54,0.12,0.727
2003,8,-0.215,-0.35,0.88,NaN,0.425,-0.1,NaN,-1.46,-0.367,1.1,0.49,0.678
2003,9,0.0214,-0.18,0.01,NaN,0.461,-0.21,NaN,-1.39,-0.715,1.1,0.29,-0.323
2003,10,0.186,-0.26,0.83,NaN,0.436,-0.26,NaN,-1.28,-0.365,0.896,1.21,-0.025
2003,11,0.211,-0.32,0.52,NaN,0.233,-0.16,NaN,-1.14,-0.0359,0.791,-2.39,-0.712
2003,12,0.242,0.92,0.33,NaN,0.234,0.09,NaN,-0.69,-0.0783,0.688,0.58,-1.323
2004,1,0.176,-1.31,0.43,NaN,0.22,0.03,NaN,-0.24,-0.166,0.689,-0.31,0.807
2004,2,-0.044,0.77,0.48,NaN,0.219,-0.19,NaN,0.29,-0.263,0.483,0.78,-1.182
2004,3,-0.225,-0.11,0.61,NaN,0.168,-0.05,NaN,0.47,-0.306,1.09,-0.78,0.432
2004,4,-0.249,-1.91,0.57,NaN,0.118,0.02,NaN,0.85,-0.566,1.07,0.54,0.151
2004,5,-0.0338,1.22,0.88,NaN,0.015,-0.38,NaN,1.19,-1.35,1.5,-1.34,0.46
2004,6,-0.0513,-1.91,0.04,NaN,0.187,-0.61,NaN,1.32,-1.11,1.31,-0.04,1.195
2004,7,0.113,-0.72,0.44,NaN,0.237,-0.48,NaN,1.36,-1.4,1.73,0.3,1.474
2004,8,0.286,-0.9,0.85,NaN,0.326,-0.37,NaN,1.26,-1.51,1.62,0.4,-0.071
2004,9,0.519,-0.31,0.75,NaN,0.25,-0.12,NaN,1.04,-1.39,1.53,-0.84,0.254
2004,10,0.453,-0.42,-0.11,NaN,0.252,0.11,NaN,1.01,-0.975,1.33,-0.96,-0.042
2004,11,0.559,-1.05,-0.63,NaN,0.231,-0.04,NaN,0.67,-0.544,0.71,0.07,-0.242
2004,12,0.493,-0.94,-0.17,NaN,0.197,-0.1,NaN,0.43,-0.785,1.24,-0.2,-0.973
2005,1,0.668,0.2,0.44,NaN,0.121,-0.02,NaN,0.12,-1.4,1.68,-0.58,-0.129
2005,2,0.378,-2.99,0.81,NaN,0.135,-0.31,NaN,0.01,-1.73,1.86,-0.07,1.243
2005,3,0.172,-0.26,1.36,NaN,0.294,-0.38,NaN,-0.01,-1.56,1.96,0.89,0.158
2005,4,-0.0336,-1.22,1.03,NaN,0.302,0.12,NaN,-0.54,-0.996,1.29,0.5,0.355
2005,5,0.0879,-1.46,1.86,NaN,0.303,0.23,NaN,-1.1,-0.5,1.11,0,-0.297
2005,6,-0.0424,0.11,1.17,NaN,0.337,-0.21,NaN,-1.31,-0.69,1.35,0,-1.428
2005,7,-0.105,0.06,0.66,NaN,0.457,-0.36,NaN,-1.42,-0.351,1.04,0,-0.252
2005,8,-0.141,-0.97,0.25,NaN,0.45,-0.23,NaN,-1.56,-0.421,1.33,0,0.228
2005,9,-0.0776,0.34,-0.46,NaN,0.429,-0.16,NaN,-1.82,-1.06,1.16,0,0.241
2005,10,-0.141,1.12,-1.32,NaN,0.248,-0.02,NaN,-1.97,-1.41,1.4,0,0.031
2005,11,-0.569,-0.42,-1.5,NaN,0.15,0.08,NaN,-2.09,-2.22,0.574,-0.51,-0.551
2005,12,-0.854,0.01,0.2,NaN,0.226,0.09,NaN,-1.8,-1.75,-0.0001,1.88,-1.968
2006,1,-0.65,1.29,1.03,NaN,0.133,0.09,NaN,-1.38,-0.694,-1.08,-0.03,0.339
2006,2,-0.462,-0.26,0.66,NaN,0.085,-0.02,NaN,-0.83,0.595,-1.23,-0.75,-0.211
2006,3,-0.515,1.93,0.05,NaN,0.07,-0.05,NaN,-0.01,0.14,-0.3,0,0.501
2006,4,-0.273,1.17,0.4,NaN,0.207,0.2,NaN,0.41,-0.789,1.14,-0.21,-0.169
2006,5,-0.0203,-0.96,0.48,NaN,0.318,0.24,NaN,0.97,-0.566,0.846,0.1,1.695
2006,6,-0.0428,-0.98,1.04,NaN,0.343,-0.02,NaN,1.3,-0.826,0.883,0.7,0.438
2006,7,-0.0116,-0.9,0.35,NaN,0.384,-0.03,NaN,1.42,-0.604,0.664,0.36,0.926
2006,8,0.314,-1.75,-0.65,NaN,0.411,0.17,NaN,1.42,-0.213,0.543,-0.51,-1.727
2006,9,0.61,-0.6,-0.94,NaN,0.374,0.38,NaN,1.28,0.138,0.558,0.33,-0.324
